Id	Name	   Country	Description	Profile Picture	Skills	Jobs Completed	Yrs of Experience	Rating	Price per Hr	Availability	LinkedIn Profile	Portfolio	Tools
3046	Fatima Yusuf 3046	South Africa	Experienced Cloud Computing, AWS specialist.	https://randomuser.me/api/portraits/men/60.jpg	Cloud Computing, AWS	95	15	3.9	81	Available	https://linkedin.com/in/freelancer3046	https://portfolio.com/freelancer3046	VS Code, PyCharm
3047	Fatima Yusuf 3047	UK	Experienced Content Writing, SEO specialist.	https://randomuser.me/api/portraits/men/34.jpg	Web Development, JavaScript	13	6	4	42	Part-time	https://linkedin.com/in/freelancer3047	https://portfolio.com/freelancer3047	Docker, Kubernetes
3048	Rahul Mehta 3048	Brazil	Experienced Content Writing, SEO specialist.	https://randomuser.me/api/portraits/men/84.jpg	Python, Data Science	121	19	4.6	114	Available	https://linkedin.com/in/freelancer3048	https://portfolio.com/freelancer3048	Figma, Sketch
3049	Mikhail Ivanov 3049	India	Experienced Cloud Computing, AWS specialist.	https://randomuser.me/api/portraits/men/62.jpg	Machine Learning, AI	150	7	3.7	44	Part-time	https://linkedin.com/in/freelancer3049	https://portfolio.com/freelancer3049	Adobe Illustrator, Canva
3050	James Smith 3050	UK	Experienced Content Writing, SEO specialist.	https://randomuser.me/api/portraits/men/73.jpg	Project Management, Agile	60	5	3.5	36	Part-time	https://linkedin.com/in/freelancer3050	https://portfolio.com/freelancer3050	TensorFlow, PyTorch
3051	Sophie Dubois 3051	India	Experienced Cybersecurity, Ethical Hacking specialist.	https://randomuser.me/api/portraits/men/37.jpg	Web Development, JavaScript	111	5	3.9	55	Part-time	https://linkedin.com/in/freelancer3051	https://portfolio.com/freelancer3051	TensorFlow, PyTorch
3052	Fatima Yusuf 3052	UK	Experienced Content Writing, SEO specialist.	https://randomuser.me/api/portraits/men/68.jpg	Machine Learning, AI	14	8	3.9	41	Busy	https://linkedin.com/in/freelancer3052	https://portfolio.com/freelancer3052	Figma, Sketch
3053	Hiroshi Tanaka 3053	UK	Experienced Machine Learning, AI specialist.	https://randomuser.me/api/portraits/men/99.jpg	Python, Data Science	102	20	5	59	Part-time	https://linkedin.com/in/freelancer3053	https://portfolio.com/freelancer3053	VS Code, PyCharm
3054	Fatima Yusuf 3054	France	Experienced Python, Data Science specialist.	https://randomuser.me/api/portraits/men/8.jpg	Project Management, Agile	119	14	4.8	64	Busy	https://linkedin.com/in/freelancer3054	https://portfolio.com/freelancer3054	Google Analytics, SEMrush
3055	Carlos Mendes 3055	France	Experienced Project Management, Agile specialist.	https://randomuser.me/api/portraits/men/17.jpg	Cloud Computing, AWS	68	9	3.7	95	Part-time	https://linkedin.com/in/freelancer3055	https://portfolio.com/freelancer3055	Google Analytics, SEMrush
3056	James Smith 3056	Canada	Experienced Cloud Computing, AWS specialist.	https://randomuser.me/api/portraits/men/73.jpg	Cybersecurity, Ethical Hacking	109	17	4.8	85	Busy	https://linkedin.com/in/freelancer3056	https://portfolio.com/freelancer3056	Adobe Illustrator, Canva
3057	Fatima Yusuf 3057	Brazil	Experienced Web Development, JavaScript specialist.	https://randomuser.me/api/portraits/men/90.jpg	Project Management, Agile	46	5	5	150	Busy	https://linkedin.com/in/freelancer3057	https://portfolio.com/freelancer3057	Figma, Sketch
3058	Mikhail Ivanov 3058	USA	Experienced Marketing, Branding specialist.	https://randomuser.me/api/portraits/men/97.jpg	Machine Learning, AI	82	18	4.8	122	Part-time	https://linkedin.com/in/freelancer3058	https://portfolio.com/freelancer3058	Docker, Kubernetes
3059	Chen Wei 3059	France	Experienced Content Writing, SEO specialist.	https://randomuser.me/api/portraits/men/49.jpg	Content Writing, SEO	172	13	4.9	145	Part-time	https://linkedin.com/in/freelancer3059	https://portfolio.com/freelancer3059	AWS, Azure
3060	Alice Johnson 3060	Brazil	Experienced Project Management, Agile specialist.	https://randomuser.me/api/portraits/men/44.jpg	Graphic Design, Photoshop	146	8	4	62	Part-time	https://linkedin.com/in/freelancer3060	https://portfolio.com/freelancer3060	Figma, Sketch
3061	James Smith 3061	Japan	Experienced Cloud Computing, AWS specialist.	https://randomuser.me/api/portraits/men/50.jpg	Cloud Computing, AWS	43	17	4.2	97	Part-time	https://linkedin.com/in/freelancer3061	https://portfolio.com/freelancer3061	Node.js, Express
3062	Elena Rossi 3062	France	Experienced Marketing, Branding specialist.	https://randomuser.me/api/portraits/men/63.jpg	Content Writing, SEO	26	12	4.5	85	Busy	https://linkedin.com/in/freelancer3062	https://portfolio.com/freelancer3062	Final Cut Pro, Premiere Pro
3063	Sophie Dubois 3063	USA	Experienced Cybersecurity, Ethical Hacking specialist.	https://randomuser.me/api/portraits/men/15.jpg	Content Writing, SEO	76	10	3.9	19	Busy	https://linkedin.com/in/freelancer3063	https://portfolio.com/freelancer3063	Google Analytics, SEMrush
3064	Alice Johnson 3064	Brazil	Experienced Cloud Computing, AWS specialist.	https://randomuser.me/api/portraits/men/44.jpg	Cloud Computing, AWS	67	7	4	133	Busy	https://linkedin.com/in/freelancer3064	https://portfolio.com/freelancer3064	AWS, Azure
3065	Elena Rossi 3065	Canada	Experienced Blockchain, Smart Contracts specialist.	https://randomuser.me/api/portraits/men/62.jpg	Python, Data Science	43	19	4.2	76	Part-time	https://linkedin.com/in/freelancer3065	https://portfolio.com/freelancer3065	React, Angular
3066	Carlos Mendes 3066	Japan	Experienced Cloud Computing, AWS specialist.	https://randomuser.me/api/portraits/men/17.jpg	Marketing, Branding	22	8	4.4	26	Available	https://linkedin.com/in/freelancer3066	https://portfolio.com/freelancer3066	Adobe Illustrator, Canva
3067	Alice Johnson 3067	Japan	Experienced Project Management, Agile specialist.	https://randomuser.me/api/portraits/men/7.jpg	Marketing, Branding	133	14	3.5	150	Part-time	https://linkedin.com/in/freelancer3067	https://portfolio.com/freelancer3067	Node.js, Express
3068	Mikhail Ivanov 3068	France	Experienced Marketing, Branding specialist.	https://randomuser.me/api/portraits/men/3.jpg	Content Writing, SEO	130	7	4.9	63	Available	https://linkedin.com/in/freelancer3068	https://portfolio.com/freelancer3068	TensorFlow, PyTorch
3069	James Smith 3069	South Africa	Experienced Project Management, Agile specialist.	https://randomuser.me/api/portraits/men/18.jpg	Content Writing, SEO	188	4	4.5	85	Busy	https://linkedin.com/in/freelancer3069	https://portfolio.com/freelancer3069	TensorFlow, PyTorch
3070	James Smith 3070	Japan	Experienced Content Writing, SEO specialist.	https://randomuser.me/api/portraits/men/46.jpg	Cybersecurity, Ethical Hacking	145	15	4.9	130	Part-time	https://linkedin.com/in/freelancer3070	https://portfolio.com/freelancer3070	Adobe Illustrator, Canva
3071	Sophie Dubois 3071	Australia	Experienced Content Writing, SEO specialist.	https://randomuser.me/api/portraits/men/28.jpg	Content Writing, SEO	80	10	4.5	46	Busy	https://linkedin.com/in/freelancer3071	https://portfolio.com/freelancer3071	TensorFlow, PyTorch
3072	Carlos Mendes 3072	Germany	Experienced Cybersecurity, Ethical Hacking specialist.	https://randomuser.me/api/portraits/men/63.jpg	Graphic Design, Photoshop	7	4	4.8	38	Available	https://linkedin.com/in/freelancer3072	https://portfolio.com/freelancer3072	React, Angular
3073	Elena Rossi 3073	UK	Experienced Cybersecurity, Ethical Hacking specialist.	https://randomuser.me/api/portraits/men/76.jpg	Web Development, JavaScript	9	4	4.4	53	Part-time	https://linkedin.com/in/freelancer3073	https://portfolio.com/freelancer3073	React, Angular
3074	Sophie Dubois 3074	UK	Experienced Cybersecurity, Ethical Hacking specialist.	https://randomuser.me/api/portraits/men/42.jpg	Graphic Design, Photoshop	122	3	4.1	11	Available	https://linkedin.com/in/freelancer3074	https://portfolio.com/freelancer3074	VS Code, PyCharm
3075	James Smith 3075	Germany	Experienced Project Management, Agile specialist.	https://randomuser.me/api/portraits/men/18.jpg	Blockchain, Smart Contracts	187	17	4.3	46	Busy	https://linkedin.com/in/freelancer3075	https://portfolio.com/freelancer3075	Google Analytics, SEMrush
3076	Elena Rossi 3076	South Africa	Experienced Project Management, Agile specialist.	https://randomuser.me/api/portraits/men/40.jpg	Graphic Design, Photoshop	93	19	4	90	Busy	https://linkedin.com/in/freelancer3076	https://portfolio.com/freelancer3076	React, Angular
3077	Hiroshi Tanaka 3077	Japan	Experienced Project Management, Agile specialist.	https://randomuser.me/api/portraits/men/52.jpg	Project Management, Agile	179	13	3.9	117	Busy	https://linkedin.com/in/freelancer3077	https://portfolio.com/freelancer3077	Google Analytics, SEMrush
3078	Hiroshi Tanaka 3078	Canada	Experienced Machine Learning, AI specialist.	https://randomuser.me/api/portraits/men/81.jpg	Project Management, Agile	169	7	3.7	35	Busy	https://linkedin.com/in/freelancer3078	https://portfolio.com/freelancer3078	Google Analytics, SEMrush
3079	Carlos Mendes 3079	Japan	Experienced Graphic Design, Photoshop specialist.	https://randomuser.me/api/portraits/men/1.jpg	Marketing, Branding	171	19	3.9	83	Part-time	https://linkedin.com/in/freelancer3079	https://portfolio.com/freelancer3079	Adobe Illustrator, Canva
3080	Hiroshi Tanaka 3080	South Africa	Experienced Content Writing, SEO specialist.	https://randomuser.me/api/portraits/men/85.jpg	Cybersecurity, Ethical Hacking	170	7	4	140	Part-time	https://linkedin.com/in/freelancer3080	https://portfolio.com/freelancer3080	Final Cut Pro, Premiere Pro
3081	Rahul Mehta 3081	India	Experienced Graphic Design, Photoshop specialist.	https://randomuser.me/api/portraits/men/11.jpg	Content Writing, SEO	65	19	4.8	25	Busy	https://linkedin.com/in/freelancer3081	https://portfolio.com/freelancer3081	TensorFlow, PyTorch
3082	Rahul Mehta 3082	Australia	Experienced Python, Data Science specialist.	https://randomuser.me/api/portraits/men/96.jpg	Python, Data Science	151	10	4.8	23	Available	https://linkedin.com/in/freelancer3082	https://portfolio.com/freelancer3082	Docker, Kubernetes
3083	Carlos Mendes 3083	Brazil	Experienced Python, Data Science specialist.	https://randomuser.me/api/portraits/men/26.jpg	Project Management, Agile	11	19	4.2	111	Busy	https://linkedin.com/in/freelancer3083	https://portfolio.com/freelancer3083	Docker, Kubernetes
3084	Carlos Mendes 3084	UK	Experienced Graphic Design, Photoshop specialist.	https://randomuser.me/api/portraits/men/69.jpg	Cloud Computing, AWS	23	16	3.6	61	Busy	https://linkedin.com/in/freelancer3084	https://portfolio.com/freelancer3084	Adobe Illustrator, Canva
3085	Sophie Dubois 3085	Australia	Experienced Project Management, Agile specialist.	https://randomuser.me/api/portraits/men/38.jpg	Blockchain, Smart Contracts	85	6	4.4	52	Available	https://linkedin.com/in/freelancer3085	https://portfolio.com/freelancer3085	Docker, Kubernetes
3086	Rahul Mehta 3086	Japan	Experienced Blockchain, Smart Contracts specialist.	https://randomuser.me/api/portraits/men/51.jpg	Python, Data Science	103	4	4.9	126	Part-time	https://linkedin.com/in/freelancer3086	https://portfolio.com/freelancer3086	Docker, Kubernetes
3087	Fatima Yusuf 3087	South Africa	Experienced Content Writing, SEO specialist.	https://randomuser.me/api/portraits/men/2.jpg	Cybersecurity, Ethical Hacking	165	14	3.6	11	Busy	https://linkedin.com/in/freelancer3087	https://portfolio.com/freelancer3087	TensorFlow, PyTorch
3088	Hiroshi Tanaka 3088	Brazil	Experienced Machine Learning, AI specialist.	https://randomuser.me/api/portraits/men/13.jpg	Content Writing, SEO	85	18	4.1	84	Part-time	https://linkedin.com/in/freelancer3088	https://portfolio.com/freelancer3088	Docker, Kubernetes
3089	Elena Rossi 3089	Brazil	Experienced Web Development, JavaScript specialist.	https://randomuser.me/api/portraits/men/77.jpg	Project Management, Agile	55	14	4	36	Available	https://linkedin.com/in/freelancer3089	https://portfolio.com/freelancer3089	React, Angular
3090	Sophie Dubois 3090	Canada	Experienced Marketing, Branding specialist.	https://randomuser.me/api/portraits/men/53.jpg	Marketing, Branding	19	16	3.8	57	Busy	https://linkedin.com/in/freelancer3090	https://portfolio.com/freelancer3090	Figma, Sketch
3091	Carlos Mendes 3091	Brazil	Experienced Machine Learning, AI specialist.	https://randomuser.me/api/portraits/men/55.jpg	Cybersecurity, Ethical Hacking	64	3	4.8	17	Part-time	https://linkedin.com/in/freelancer3091	https://portfolio.com/freelancer3091	Adobe Illustrator, Canva
3092	Alice Johnson 3092	South Africa	Experienced Graphic Design, Photoshop specialist.	https://randomuser.me/api/portraits/men/78.jpg	Python, Data Science	27	2	4.4	121	Busy	https://linkedin.com/in/freelancer3092	https://portfolio.com/freelancer3092	TensorFlow, PyTorch
3093	Mikhail Ivanov 3093	South Africa	Experienced Marketing, Branding specialist.	https://randomuser.me/api/portraits/men/36.jpg	Blockchain, Smart Contracts	192	3	4.3	90	Available	https://linkedin.com/in/freelancer3093	https://portfolio.com/freelancer3093	Figma, Sketch
3094	Rahul Mehta 3094	UK	Experienced Blockchain, Smart Contracts specialist.	https://randomuser.me/api/portraits/men/35.jpg	Graphic Design, Photoshop	44	9	4.1	55	Available	https://linkedin.com/in/freelancer3094	https://portfolio.com/freelancer3094	AWS, Azure
3095	Mikhail Ivanov 3095	Germany	Experienced Project Management, Agile specialist.	https://randomuser.me/api/portraits/men/22.jpg	Machine Learning, AI	129	12	4.8	144	Available	https://linkedin.com/in/freelancer3095	https://portfolio.com/freelancer3095	VS Code, PyCharm
3096	Rahul Mehta 3096	France	Experienced Web Development, JavaScript specialist.	https://randomuser.me/api/portraits/men/5.jpg	Python, Data Science	56	7	4.1	36	Available	https://linkedin.com/in/freelancer3096	https://portfolio.com/freelancer3096	Figma, Sketch
3097	Chen Wei 3097	South Africa	Experienced Content Writing, SEO specialist.	https://randomuser.me/api/portraits/men/74.jpg	Marketing, Branding	69	20	4.1	107	Part-time	https://linkedin.com/in/freelancer3097	https://portfolio.com/freelancer3097	TensorFlow, PyTorch
3098	Alice Johnson 3098	Japan	Experienced Cloud Computing, AWS specialist.	https://randomuser.me/api/portraits/men/23.jpg	Project Management, Agile	198	11	4.9	105	Available	https://linkedin.com/in/freelancer3098	https://portfolio.com/freelancer3098	TensorFlow, PyTorch
3099	Chen Wei 3099	USA	Experienced Blockchain, Smart Contracts specialist.	https://randomuser.me/api/portraits/men/16.jpg	Machine Learning, AI	23	5	3.9	77	Part-time	https://linkedin.com/in/freelancer3099	https://portfolio.com/freelancer3099	React, Angular
3100	Mikhail Ivanov 3100	UK	Experienced Machine Learning, AI specialist.	https://randomuser.me/api/portraits/men/79.jpg	Blockchain, Smart Contracts	91	14	3.5	83	Part-time	https://linkedin.com/in/freelancer3100	https://portfolio.com/freelancer3100	Figma, Sketch
3101	Alice Johnson 3101	Japan	Experienced Project Management, Agile specialist.	https://randomuser.me/api/portraits/men/44.jpg	Content Writing, SEO	18	9	4.4	114	Busy	https://linkedin.com/in/freelancer3101	https://portfolio.com/freelancer3101	Docker, Kubernetes
3102	James Smith 3102	Germany	Experienced Machine Learning, AI specialist.	https://randomuser.me/api/portraits/men/73.jpg	Blockchain, Smart Contracts	33	20	3.7	17	Part-time	https://linkedin.com/in/freelancer3102	https://portfolio.com/freelancer3102	TensorFlow, PyTorch
3103	Fatima Yusuf 3103	Japan	Experienced Python, Data Science specialist.	https://randomuser.me/api/portraits/men/36.jpg	Python, Data Science	92	14	3.7	83	Part-time	https://linkedin.com/in/freelancer3103	https://portfolio.com/freelancer3103	React, Angular
3104	Sophie Dubois 3104	France	Experienced Machine Learning, AI specialist.	https://randomuser.me/api/portraits/men/20.jpg	Blockchain, Smart Contracts	105	15	4.2	101	Busy	https://linkedin.com/in/freelancer3104	https://portfolio.com/freelancer3104	TensorFlow, PyTorch
3105	Alice Johnson 3105	Australia	Experienced Machine Learning, AI specialist.	https://randomuser.me/api/portraits/men/59.jpg	Project Management, Agile	73	7	5	37	Busy	https://linkedin.com/in/freelancer3105	https://portfolio.com/freelancer3105	Docker, Kubernetes
3106	James Smith 3106	Japan	Experienced Content Writing, SEO specialist.	https://randomuser.me/api/portraits/men/83.jpg	Machine Learning, AI	60	7	3.7	15	Part-time	https://linkedin.com/in/freelancer3106	https://portfolio.com/freelancer3106	React, Angular
3107	Hiroshi Tanaka 3107	France	Experienced Python, Data Science specialist.	https://randomuser.me/api/portraits/men/41.jpg	Web Development, JavaScript	175	3	3.9	80	Busy	https://linkedin.com/in/freelancer3107	https://portfolio.com/freelancer3107	Figma, Sketch
3108	Chen Wei 3108	France	Experienced Blockchain, Smart Contracts specialist.	https://randomuser.me/api/portraits/men/42.jpg	Machine Learning, AI	25	2	4.2	87	Busy	https://linkedin.com/in/freelancer3108	https://portfolio.com/freelancer3108	AWS, Azure
3109	Elena Rossi 3109	Japan	Experienced Graphic Design, Photoshop specialist.	https://randomuser.me/api/portraits/men/28.jpg	Content Writing, SEO	58	4	4.3	21	Busy	https://linkedin.com/in/freelancer3109	https://portfolio.com/freelancer3109	VS Code, PyCharm
